acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,rotation_x,rotation_y,rotation_ztime
-0.004113644361495972,0.0002835988998413086,-0.0039054155349731445,0.4682932336041943,-0.3023863286959453,0.07380031599664334,-0.26573804020881653,-0.4513639211654663,-0.8518531918525696,0.23461497835262246,-0.13794637459388012,0.0005542405273832318,0.9622506665960043,-0.010778318159282207,0.023035896942019463,0.005091552622616291477332.6558434167
-0.005308181047439575,0.005197614431381226,0.000549018383026123,0.4682255971169047,-0.30215561558137893,0.07378390521005883,-0.2655505836009979,-0.4513035714626312,-0.8519436717033386,0.2345813264330726,-0.1378396762376129,0.000578642811821295,0.9622741474167237,-0.004220816772431135,0.022763188928365707,-0.0037453484255820513477332.6657834167
-0.0047148168087005615,0.004371941089630127,-0.0018010139465332031,0.46820658561455514,-0.3018998487704296,0.0736997841318853,-0.26533523201942444,-0.4512866139411926,-0.852019727230072,0.23456632705382624,-0.13772714699238908,0.0005696395287470568,0.9622939529515613,-0.0008697161683812737,0.023884765803813934,-0.007621644996106625477332.6757224167
-0.005405992269515991,0.0018905699253082275,-0.004189550876617432,0.468196013143601,-0.3016600751520567,0.07358980197144234,-0.2651323676109314,-0.4512771666049957,-0.8520879149436951,0.23455361775430647,-0.13762505057194419,0.0005456585941562286,0.9623116640750511,-0.003081205300986767,0.01825697347521782,-0.011714390479028225477332.6856624167
-0.0007674992084503174,-0.0006977319717407227,-0.004169940948486328,0.4681681870103347,-0.301458509393306,0.0734877651732687,-0.2649643123149872,-0.4512523412704468,-0.8521533012390137,0.23453320037575498,-0.13754101184599968,0.0005223466824753054,0.9623286330926442,-0.0041589862667024136,0.012281105853617191,-0.004306541755795479477332.6956024167
0.004092693328857422,-0.0021501481533050537,-0.00277787446975708,0.4680966167942547,-0.3013312129864056,0.0734313329941693,-0.2648654282093048,-0.45118847489356995,-0.8522178530693054,0.23449493657866605,-0.137488884504527,0.0005156447561099897,0.9623454291883022,-0.012598010711371899,0.007324431091547012,0.0011960816336795688477332.7055424167
0.0035778284072875977,-0.00324895977973938,-0.0005630254745483398,0.4679254715817232,-0.3012552246403356,0.0734140926097849,-0.2648235857486725,-0.451035737991333,-0.8523117303848267,0.2344115951815152,-0.13746033622365367,0.0005294620844385478,0.9623698182296925,-0.02010093443095684,0.007476763799786568,0.0033660251647233963477332.7154824167
-0.00044459104537963867,-0.0012657642364501953,0.003394901752471924,0.4676685226827011,-0.3011322971491804,0.07339179307922898,-0.26475316286087036,-0.4508063793182373,-0.8524549603462219,0.2342867040071471,-0.13741278999400097,0.0005529564778247731,0.9624070508424432,-0.02959590218961239,0.018046848475933075,0.006772208027541637477332.7254214167
-0.004204988479614258,0.00027048587799072266,0.008560717105865479,0.46735530317895496,-0.30086051634611405,0.07334001891835588,-0.26456329226493835,-0.45052677392959595,-0.8526616096496582,0.2341327724583996,-0.1372990411225586,0.0005840022016737056,0.9624606107569336,-0.033434897661209106,0.030263911932706833,0.004283892456442118477332.7353614167
-0.005418509244918823,-0.00037556886672973633,0.006387472152709961,0.4670248385616924,-0.3004415506174028,0.07326956219961543,-0.26425009965896606,-0.45023173093795776,-0.852914571762085,0.23396919639353722,-0.13711720816508147,0.000624567685654831,0.962526285980424,-0.03160557150840759,0.04986823722720146,0.0032119702082127333477332.74530141667
-0.004656612873077393,0.0007134079933166504,0.004000306129455566,0.46675770072772305,-0.29986202548419477,0.07322010728414868,-0.2637912929058075,-0.44999319314956665,-0.8531824350357056,0.23383738895585318,-0.13685339893281512,0.0006890765872522575,0.9625958143514718,-0.022222695872187614,0.0624459832906723,0.0029079588130116463477332.7552414167
-0.005163222551345825,0.00014862418174743652,-0.0019895434379577637,0.4665695130523086,-0.2992747506638597,0.07319311936889102,-0.2633151412010193,-0.44982510805130005,-0.8534181118011475,0.23374497870852703,-0.13658044114236062,0.0007591793849688888,0.9626570242591506,-0.01696561649441719,0.054331861436367035,0.00395484734326601477332.7651814167
-0.0031985044479370117,0.00020310282707214355,-0.0061157941818237305,0.46639138470685354,-0.2987780158690256,0.073174743962784,-0.262914776802063,-0.44966602325439453,-0.8536254167556763,0.23365800368643064,-0.13634968388575544,0.000822024395911114,0.9627108318016502,-0.01834401860833168,0.04212552681565285,0.005195665173232555477332.7751204167
-0.0018354058265686035,0.0015575289726257324,-0.005655169486999512,0.46618232646635066,-0.2984119939692304,0.0731428819785455,-0.2626299560070038,-0.44947928190231323,-0.8538114428520203,0.23355530220758222,-0.13618447970060216,0.0008654317568451697,0.9627591177866278,-0.026029635220766068,0.02721155807375908,0.0022691176272928715477332.7850604167
-0.001559823751449585,0.003748595714569092,-0.001470804214477539,0.4659021203032987,-0.29810168422904815,0.07299405224202851,-0.2624019682407379,-0.4492289423942566,-0.854013204574585,0.23341050482116338,-0.13606220257882667,0.0008514197084703579,0.9628115192935754,-0.039738330990076065,0.024004682898521423,-0.006529074162244797477332.7950004167
-0.0020846128463745117,0.004934728145599365,0.0035247802734375,0.46557310825738046,-0.29768661347441266,0.07274570980161164,-0.262090802192688,-0.44893497228622437,-0.8542633056640625,0.2332354646863694,-0.13590274644267336,0.0008053900124906921,0.9628764954931478,-0.04146192967891693,0.03892344608902931,-0.015323096886277199477332.8049404167
-0.0021528005599975586,0.00522005558013916,0.007316768169403076,0.46527765379263214,-0.2971505459180088,0.07246748878337526,-0.26167166233062744,-0.4486709535121918,-0.8545305132865906,0.2330744824813893,-0.1356872917843678,0.0007564389228817414,0.9629459017221789,-0.03296855092048645,0.047651249915361404,-0.013237114064395428477332.81488041667
-0.0015350282192230225,0.0031574368476867676,0.007727324962615967,0.46501858993732614,-0.29653032147908515,0.07227665596196567,-0.2611755430698395,-0.44843941926956177,-0.854803740978241,0.23293691217157644,-0.13541982155292343,0.0007565030205873291,0.9630167762605975,-0.02766726352274418,0.06553730368614197,-0.006647921167314053477332.8248194167
0.0020656585693359375,0.0018528997898101807,0.007254064083099365,0.46478822504403555,-0.2957985509009987,0.07214049991603541,-0.26058006286621094,-0.4482335150241852,-0.8550934195518494,0.23281677483998453,-0.135091221085865,0.0007936204785512491,0.9630919528802211,-0.02273467555642128,0.0704423040151596,-0.002302816603332758477332.8347594167
0.006106644868850708,-0.0001900792121887207,0.003522038459777832,0.46453410246210347,-0.2950787824043815,0.07208782939831557,-0.2599976658821106,-0.4480063319206238,-0.8553897142410278,0.23269084889018202,-0.13475944386733885,0.0008712527004728909,0.9631688240495372,-0.027944086119532585,0.07197122275829315,0.006726364605128765477332.8446994167
0.005967289209365845,-0.0017623305320739746,0.004782974720001221,0.4642091661785383,-0.29440274551778606,0.07213233098428527,-0.25946155190467834,-0.44771578907966614,-0.8557045459747314,0.2325374333804226,-0.13443980903773475,0.0009958468519047914,0.9632504181753196,-0.03175199776887894,0.07027824223041534,0.01829289272427559477332.8546394167
0.002770364284515381,-0.003550022840499878,0.005866885185241699,0.46383112041408003,-0.29373015412260517,0.07227045434516584,-0.2589349150657654,-0.4473777115345001,-0.8560407757759094,0.23236473580587944,-0.1341127439322695,0.001169025525792844,0.9633374153267305,-0.03181138634681702,0.0813111886382103,0.025138016790151596477332.8645784167
-7.838010787963867e-06,-0.005964547395706177,0.011765658855438232,0.46348577911471517,-0.29291036366954404,0.07246897067506657,-0.25827765464782715,-0.44706884026527405,-0.8564006686210632,0.23221158080601867,-0.13370661169024062,0.0013858233913195406,0.9634304855536441,-0.02564297243952751,0.10071589797735214,0.028383495286107063477332.8745184167
-0.0038402676582336426,-0.005853027105331421,0.009661614894866943,0.4632011447037857,-0.2919562182350194,0.07273361811937686,-0.25749704241752625,-0.4468142092227936,-0.8567685484886169,0.2320917191168521,-0.13322596241662557,0.0016454158912381223,0.9635256420775737,-0.013412938453257084,0.1160554364323616,0.0331319123506546477332.8844584167
-0.001722097396850586,-0.0037163496017456055,7.808208465576172e-05,0.46304814533074123,-0.29096849340194036,0.07304608772798786,-0.2566702663898468,-0.4466773271560669,-0.8570879101753235,0.23203809887474727,-0.1327190743869121,0.0019220014057499402,0.963607944632023,-0.002520149340853095,0.10984565317630768,0.02984265796840191477332.8943984167
0.0005946159362792969,0.0008251667022705078,-0.007235884666442871,0.46290543915834154,-0.2902142907596063,0.07341801506110189,-0.2560420036315918,-0.446549654006958,-0.8573423624038696,0.23199338317619414,-0.1323174233419148,0.0021993376926580654,0.9636733401158256,-0.007842210121452808,0.07915112376213074,0.04582136124372482477332.9043384167
0.002911508083343506,0.005681633949279785,-0.01246488094329834,0.46270547314430077,-0.28975460432156414,0.07386025809636534,-0.2556733787059784,-0.4463707208633423,-0.8575454950332642,0.23192595472935684,-0.1320514833283473,0.0024806361002663313,0.963725403424615,-0.013790646567940712,0.05232110992074013,0.03478362038731575477332.9142774167
0.0024135708808898926,0.0029687583446502686,-0.013452887535095215,0.4624532821498102,-0.2893856058726795,0.07392535817883505,-0.2553890645503998,-0.44614502787590027,-0.8577476739883423,0.23180856460077234,-0.13187477723648128,0.0025735393256672845,0.9637776089229602,-0.034742001444101334,0.031958047300577164,-0.006168073508888483477332.9242174167
-0.0034696757793426514,0.005319446325302124,-0.008074343204498291,0.4621132217272933,-0.2889694149372351,0.07359390140438103,-0.25507527589797974,-0.4458406865596771,-0.8579992651939392,0.23162272604599257,-0.13172425913898916,0.0024872816035156897,0.96384312145726,-0.04861196130514145,0.022492635995149612,-0.026683414354920387477332.9341574167
-0.003392428159713745,0.007895141839981079,-0.002619504928588867,0.4617177615875338,-0.2886453004409428,0.07319859654383434,-0.25484731793403625,-0.4454866647720337,-0.8582507967948914,0.23140622704785527,-0.1316273268757752,0.0023636027781511193,0.9639085579321485,-0.04919439181685448,0.013176098465919495,-0.02033390663564205477332.9440974167
-0.004401475191116333,0.004512369632720947,0.002572476863861084,0.46133103993063646,-0.2883192718404249,0.07284440043705999,-0.25461646914482117,-0.44514039158821106,-0.8584989309310913,0.23119662548976588,-0.1315243069283517,0.002259232542053624,0.9639731593134455,-0.048355840146541595,0.02616397850215435,-0.01853306032717228477332.95403741667
-0.0036397576332092285,0.001982361078262329,0.011426329612731934,0.460942482830196,-0.2878164192316201,0.07254966984399369,-0.25423380732536316,-0.44479241967201233,-0.8587926626205444,0.23098987368606141,-0.13132915529302955,0.0022040004022448323,0.9640494530684799,-0.047922808676958084,0.05247494578361511,-0.008887089788913727477332.9639764167
-0.0003177225589752197,0.0017694532871246338,0.01407712697982788,0.4605344261852958,-0.2870763476355399,0.0723881418726934,-0.2536495327949524,-0.44442692399024963,-0.8591545820236206,0.23078222906105295,-0.13100483816596564,0.0022416770756399362,0.9641432539196861,-0.04037810117006302,0.08451180160045624,0.00609972421079874477332.9739164167
0.0031375885009765625,-0.00287705659866333,0.006175875663757324,0.46015097658739096,-0.2862647305116316,0.07245443917632284,-0.25300025939941406,-0.44408339262008667,-0.859523594379425,0.23060119378156918,-0.1306188356203336,0.0023954763159029224,0.9642386628949152,-0.03242616727948189,0.0826883390545845,0.027215661481022835477332.9838564167
0.003337770700454712,-0.004699885845184326,-0.007351279258728027,0.4597514901362103,-0.2856407125733764,0.07271419507437876,-0.2525138258934021,-0.4437254071235657,-0.8598514795303345,0.230425234342592,-0.13030150915438363,0.0026219616836224424,0.9643229999782081,-0.033553965389728546,0.062475550919771194,0.03768373280763626477332.9937964167
0.0031740963459014893,-0.003185659646987915,-0.012192249298095703,0.4592617958628838,-0.2852728250987677,0.07303356336647752,-0.2522585988044739,-0.4432865083217621,-0.8601527214050293,0.23020998364848466,-0.13010386832573753,0.002854220158724996,0.9644004128998553,-0.04387744143605232,0.03916782885789871,0.04190271347761154477333.0037364167
-0.0004537999629974365,-0.0017282068729400635,-0.010053634643554688,0.4586748395356906,-0.2851033782309324,0.07331587263936726,-0.25218597054481506,-0.44276031851768494,-0.860444962978363,0.22994573069056679,-0.13000950351067334,0.003052854844160513,0.9644756245852713,-0.05296050012111664,0.02257104590535164,0.03607400879263878477333.0136754167
-0.0027752816677093506,-0.0008227229118347168,-0.006199836730957031,0.4580851361111736,-0.28503338212990903,0.07350025935534699,-0.25219911336898804,-0.4422314763069153,-0.860713005065918,0.22967393830367885,-0.1299745099942369,0.0031930081833576596,0.9645445585852664,-0.048478398472070694,0.012482459656894207,0.02687145210802555477333.0236154167
-0.0031775236129760742,-0.0007634758949279785,0.0008476972579956055,0.4575728251231816,-0.28493528263145906,0.07359934893422052,-0.2521783411502838,-0.441771924495697,-0.8609551191329956,0.2294337105859646,-0.12993313755424762,0.0032895855371638527,0.9646071113795681,-0.044615671038627625,0.0247747041285038,0.01607384905219078477333.0335554167
-0.003963679075241089,-0.0005646646022796631,0.01035994291305542,0.4571991883551769,-0.28457093918556525,0.07358785037697554,-0.2519109547138214,-0.4414367079734802,-0.8612052798271179,0.22925261525939367,-0.1297713702212819,0.0033531557829956093,0.9646716165775673,-0.029508890584111214,0.0517440028488636,0.003778034122660756477333.0434954167
-4.0918588638305664e-05,0.0009472966194152832,0.011119723320007324,0.4570136347675575,-0.2839257136222079,0.073540403645567,-0.2513781785964966,-0.44127020239830017,-0.8614462614059448,0.22915916288659732,-0.1294718462948316,0.0034177713709582225,0.9647338470797102,-0.011574896983802319,0.0782640278339386,-0.000690483779180795477333.0534344167
0.0038148164749145508,-0.00031882524490356445,0.005909621715545654,0.45703102404438734,-0.28307256609914727,0.0735500154822072,-0.25064098834991455,-0.44128578901290894,-0.8616530299186707,0.22916667042437755,-0.12905861622368953,0.0035188960658865676,0.9647870756887575,0.012412461452186108,0.09510825574398041,0.0033287587575614452477333.06337441667
0.005381733179092407,-0.0022442638874053955,-0.0025110840797424316,0.45723191247489636,-0.282174985470989,0.07366330532771403,-0.2498428076505661,-0.4414660632610321,-0.8617925047874451,0.22926902252026993,-0.1286058665603592,0.0036618215057499515,0.9648227138425879,0.025053687393665314,0.09045810997486115,0.009006085805594921477333.0733144167
0.005486667156219482,-0.001527935266494751,-0.012035191059112549,0.4574861085515175,-0.2814477069479073,0.07387187511555904,-0.24918480217456818,-0.44169414043426514,-0.8618661761283875,0.22940336763640146,-0.1282225295575287,0.003827413325106943,0.9648412175177647,0.029471073299646378,0.07290228456258774,0.011527832597494125477333.0832544167
0.0019076764583587646,-0.000870823860168457,-0.015173137187957764,0.4576912874412947,-0.2809536980756212,0.07410773169241527,-0.24873386323451996,-0.44187819957733154,-0.8619020581245422,0.22951626572072106,-0.12795023848955656,0.0039830248429760795,0.9648498213406911,0.020435789600014687,0.0505794994533062,0.015849271789193153477333.09319375
0.0003364682197570801,0.0020608901977539062,-0.010852932929992676,0.45777856978703474,-0.2806125601421442,0.07431195080939465,-0.24842914938926697,-0.441956490278244,-0.8619498014450073,0.22957063269893913,-0.12775927870791376,0.004114392317431603,0.964861649565371,0.006962857209146023,0.03969169780611992,0.014618892222642899477333.10313275
-0.0017103701829910278,0.0029893815517425537,-0.004460275173187256,0.45775904026575087,-0.2803417510269878,0.07450146516418274,-0.24819809198379517,-0.44193896651268005,-0.8620253205299377,0.22957276787371875,-0.1276075371264077,0.004238315711894258,0.9648806836077546,-0.002699547214433551,0.03853551298379898,0.017401807010173798477333.11307275004
-0.002680465579032898,-0.0009468197822570801,-0.0036870241165161133,0.45765759952472446,-0.2801047619554975,0.07473035552370794,-0.2480061948299408,-0.4418479800224304,-0.8621271848678589,0.2295380343758033,-0.12747036171370602,0.0043832627149481,0.9649064272188979,-0.008706574328243732,0.03138039633631706,0.025010190904140472477333.12301275
-0.0016945451498031616,-0.002364605665206909,-0.00385206937789917,0.4575229450692991,-0.27995497227834304,0.07500236651568132,-0.24789349734783173,-0.4417271614074707,-0.8622215390205383,0.22949021687985324,-0.12737143529567987,0.00454139889528693,0.9649301634787446,-0.007666225079447031,0.026494577527046204,0.028254294767975807477333.13295275
-0.002866879105567932,0.001734316349029541,-0.002472817897796631,0.4573805309353248,-0.27986703146083697,0.07530888914936851,-0.24783504009246826,-0.44159939885139465,-0.8623037338256836,0.22944100135110415,-0.1272986752035874,0.004709641545320109,0.9649506069166984,-0.007116815075278282,0.02022336609661579,0.02887880615890026477333.14289275004
-0.0030267536640167236,0.006580263376235962,-0.0026506781578063965,0.4572884642925896,-0.2797571041248912,0.07555457768405191,-0.24775147438049316,-0.44151678681373596,-0.8623700737953186,0.22941204893925599,-0.12722057632690303,0.004847431902498478,0.9649671579177571,0.0005374755710363388,0.02475978434085846,0.018636129796504974477333.15283175005
-0.0032974332571029663,0.009721308946609497,0.004440963268280029,0.457251925814836,-0.27952652798928745,0.07570134873692845,-0.24755707383155823,-0.4414840042591095,-0.862442672252655,0.22940323310242494,-0.12709373504945415,0.004947327471194252,0.9649854486933472,0.0009563907515257597,0.03217775374650955,0.010590719990432262477333.16277175
-0.00461171567440033,0.006978720426559448,0.005353569984436035,0.4572223208832452,-0.2792192299421822,0.07578643587994344,-0.24729563295841217,-0.44145745038986206,-0.8625312447547913,0.22939362550175474,-0.12693671389399408,0.005025759445685063,0.9650079792442611,-0.00018141114560421556,0.0355708971619606,0.00755647337064147477333.17271175
-0.005409121513366699,0.0037106871604919434,0.0036423206329345703,0.45716838894571976,-0.27888863681963166,0.07583324679684206,-0.2470170259475708,-0.44140905141830444,-0.8626358509063721,0.22936979848990421,-0.12677366450488212,0.005090142077486981,0.9650347457470593,-0.006292833015322685,0.03515251353383064,0.005859507247805595477333.18265175004
-0.00418485701084137,0.0016691386699676514,0.004253804683685303,0.45703583081975746,-0.27855574293666424,0.07585167642630879,-0.24674594402313232,-0.44129011034965515,-0.8627743124961853,0.22930630413347572,-0.1266154269475894,0.005146733580228213,0.9650703297076713,-0.01471304427832365,0.035361919552087784,0.004311501048505306477333.19259075006
-0.00205230712890625,0.0018234848976135254,0.003918170928955078,0.45683376739247766,-0.2782224598315007,0.07583388471134107,-0.24648286402225494,-0.441108763217926,-0.8629422187805176,0.22920704326185756,-0.12646350481907015,0.005190857131490978,0.9651136314384272,-0.02539125643670559,0.03255574405193329,0.006746695376932621477333.20253075
0.0024676918983459473,0.0009580552577972412,0.0023384690284729004,0.45654956746282843,-0.2779390157197256,0.07584266820658311,-0.24627263844013214,-0.44085371494293213,-0.8631325364112854,0.2290700814226157,-0.12633538253001975,0.0052479387280316425,0.9651624944844159,-0.02911357767879963,0.03058278188109398,0.012285342440009117477333.21247075003
0.005365088582038879,0.000641554594039917,0.003681957721710205,0.4561969664562749,-0.2776754657815967,0.07591933746064429,-0.24608774483203888,-0.4405371844768524,-0.8633468747138977,0.22890446347028284,-0.1262113781963835,0.005340376238555544,0.9652175690348669,-0.03248513862490654,0.032956454902887344,0.019924620166420937477333.22241075005
0.006791532039642334,-0.0020898282527923584,0.004281282424926758,0.455840000644256,-0.2774044097633914,0.07607157456718783,-0.24589678645133972,-0.44021669030189514,-0.8635647296905518,0.2287414631630587,-0.1260752544065212,0.005470414855681283,0.9652733271436938,-0.02483956515789032,0.03583594784140587,0.025082716718316078477333.23235075
0.0053803324699401855,-0.004301846027374268,0.0025448203086853027,0.45555168317640105,-0.277143635867688,0.07630312057721333,-0.24570629000663757,-0.43995779752731323,-0.8637508749961853,0.22861653576467497,-0.12593272099387204,0.005632602557848254,0.965320506800422,-0.018059691414237022,0.03896276652812958,0.02974005416035652477333.24228975
0.000696137547492981,-0.002872973680496216,0.0011528730392456055,0.45532473150236014,-0.2768650152691951,0.07659409931330681,-0.24549290537834167,-0.4397539794445038,-0.8639153242111206,0.22852476876469754,-0.12577269961662146,0.00582111384886258,0.9653620066552747,-0.009094888344407082,0.04559085890650749,0.027485476806759834477333.25222975004
-0.0025093406438827515,0.0024192333221435547,-0.001185297966003418,0.45523686294567406,-0.27653358554571683,0.07681752292632409,-0.24521711468696594,-0.43967506289482117,-0.8640338182449341,0.22849552088671024,-0.12559018575550218,0.005973100788515984,0.965391772653267,0.002970562083646655,0.04316898062825203,0.01487647369503975477333.26216975
-0.004658028483390808,0.006593495607376099,-0.0028649568557739258,0.4553314466754482,-0.27612612893546545,0.07693099909355883,-0.24485370516777039,-0.4397600293159485,-0.8640936017036438,0.2285469654707339,-0.1253773223283866,0.006067682951060582,0.9654066376822752,0.014062462374567986,0.0486823208630085,-0.002522991504520178477333.27210975
-0.004288777709007263,0.007541537284851074,-0.0025249719619750977,0.455503532587987,-0.27562376596889093,0.07686594664765038,-0.24439898133277893,-0.4399145543575287,-0.8641436696052551,0.22862422604082036,-0.12513640264188378,0.006081441876510607,0.9654195203595435,0.015738390386104584,0.047867126762866974,-0.0185064859688282477333.28204975004
-0.0026946812868118286,0.004208415746688843,-0.003833770751953125,0.45571701457330754,-0.27511425389778366,0.0766843921979221,-0.24393314123153687,-0.44010627269744873,-0.8641777038574219,0.22871412522945417,-0.12490395185177297,0.006036881747973344,0.9654286270335752,0.01402086578309536,0.04063790664076805,-0.02451961487531662477333.29198875005
-0.0011603236198425293,0.0007627904415130615,-0.004346787929534912,0.4559240932216067,-0.2746053321766923,0.07646811108317021,-0.24346859753131866,-0.44029220938682556,-0.8642140030860901,0.22879881063107133,-0.12467599482003369,0.0059759955751712,0.9654384306987513,0.014954304322600365,0.04211223125457764,-0.021162699908018112477333.30192875
-0.0005760341882705688,-0.002648651599884033,-0.005762994289398193,0.45613530956906934,-0.27416293189307067,0.07635307440245775,-0.24306106567382812,-0.44048184156417847,-0.8642321228981018,0.2288920266212583,-0.12446844346021328,0.005956125303371251,0.9654432714959903,0.01576538383960724,0.033590368926525116,-0.008599878288805485477333.31186875
0.0010155290365219116,-0.005181461572647095,-0.006744444370269775,0.45625443777049046,-0.2738492988629933,0.0763885418452905,-0.2427757978439331,-0.4405887722969055,-0.8642577528953552,0.22895068699747248,-0.12430896525339005,0.006000710602547477,0.9654495261599325,0.008116520009934902,0.03107874095439911,0.008730907924473286477333.32180875004
0.0007978826761245728,-0.0034885406494140625,-0.006360054016113281,0.45625354701249643,-0.2736502900546014,0.07656159045009629,-0.24260389804840088,-0.44058796763420105,-0.8643063902854919,0.22896040192068237,-0.1241931161268702,0.006107092113892487,0.9654614827490939,-0.0022220558021217585,0.025040611624717712,0.021525312215089798477333.33174875
7.05718994140625e-05,0.0014554858207702637,-0.007407426834106445,0.45615178636761733,-0.2735539286129237,0.07683898088525296,-0.24253273010253906,-0.44049662351608276,-0.864372968673706,0.22892830584052828,-0.12411828942582506,0.006259223538961856,0.9654778021017398,-0.005090546328574419,0.01881786808371544,0.027636999264359474477333.34168775
-0.0002865344285964966,0.00518837571144104,-0.009668290615081787,0.4559756689431936,-0.27355788808496845,0.07710222076841405,-0.2425571084022522,-0.44033852219581604,-0.8644466996192932,0.22885983998962972,-0.1240960545074453,0.0063982946136091345,0.9654959912156684,-0.01172613725066185,0.0028040558099746704,0.026590529829263687477333.35162775003
0.001226872205734253,0.006170094013214111,-0.010563850402832031,0.45576049533346374,-0.2737256495992288,0.07728368724646811,-0.24272774159908295,-0.4401453137397766,-0.864497184753418,0.2287680233457399,-0.12416360013658868,0.00648191806367443,0.9655085096300572,-0.021629635244607925,-0.016231685876846313,0.016124039888381958477333.36156775005
-0.00023604929447174072,0.004437923431396484,-0.005122065544128418,0.4555307672613869,-0.2739610156166932,0.07734238076056439,-0.24295854568481445,-0.439939022064209,-0.8645373582839966,0.22866180233916122,-0.12427833444051604,0.006499592176665014,0.9655187965186951,-0.019434578716754913,-0.02323148027062416,0.006985175888985395477333.37150775
-0.004711911082267761,0.002264946699142456,9.66787338256836e-05,0.455353937795939,-0.2741426271746799,0.07728288362622782,-0.24313661456108093,-0.43978020548820496,-0.8645681142807007,0.2285735373726072,-0.12437883291044216,0.006462630078449438,0.9655269998630855,-0.014350070618093014,-0.02040719799697399,-0.008023600094020367477333.38144675
-0.006598860025405884,0.0030694305896759033,0.005357623100280762,0.4553152356862936,-0.2741609080570118,0.07708743383942529,-0.2431570291519165,-0.4397454559803009,-0.8645800352096558,0.22854280279449418,-0.12441131154452889,0.006368925516005097,0.9655307085898159,-0.0023368080146610737,-0.001865411177277565,-0.02278902567923069477333.39138675004
-0.006327033042907715,0.0029334723949432373,0.0115775465965271,0.45538469344032884,-0.2739377307507407,0.07679353106162802,-0.24295580387115479,-0.43980783224105835,-0.8646048903465271,0.22855727020023447,-0.1243347950015518,0.00624762620187902,0.9655379386186582,0.0027184044010937214,0.01845264434814453,-0.028720151633024216477333.40132675006
